"Doc/Sentence Index","Mention Index/Total","Sentence","Mention","Head","AFET Labels","Turk General Labels","Turk Fine Labels"
"wex/20110513/18/33/6311","3/8","After lobbying from Ireland 's football governing body , <a>XXXX</a> , FIFA ultimately changed its transfer regulations in January 2008 .","the Football Association of Ireland","Association","['/organization', '/organization/sports_league']"
"wex/20110513/18/33/6311","4/8","After lobbying from Ireland 's football governing body , <a>XXXX</a> of Ireland , FIFA ultimately changed its transfer regulations in January 2008 .","the Football Association","Association","[]"
"wex/20110513/18/33/6311","5/8","After lobbying from Ireland 's football governing body , the Football Association of <a>XXXX</a> , FIFA ultimately changed its transfer regulations in January 2008 .","Ireland","Ireland","[]"
"wex/20110513/18/33/6311","6/8","After lobbying from Ireland 's football governing body , the Football Association of Ireland , <a>XXXX</a> ultimately changed its transfer regulations in January 2008 .","FIFA","FIFA","[]"
"wex/20110513/18/33/6311","7/8","After lobbying from Ireland 's football governing body , the Football Association of Ireland , FIFA ultimately changed <a>XXXX</a> in January 2008 .","its transfer regulations","regulations","[]"
"wex/20110513/18/33/63117","0/8","<a>XXXX</a> ruled that as the other team involved , Corinthians , is from Brazil and so competes in a January-December season , they were outside the scope of the July-June restriction .","FIFA","FIFA","[]"
"wex/20110513/18/33/63117","1/8","FIFA ruled that as <a>XXXX</a> involved , Corinthians , is from Brazil and so competes in a January-December season , they were outside the scope of the July-June restriction .","the other team","team","[]"
"wex/20110513/18/33/63117","2/8","FIFA ruled that as the other team involved , Corinthians , is from <a>XXXX</a> and so competes in a January-December season , they were outside the scope of the July-June restriction .","Brazil","Brazil","[]"
"wex/20110513/18/33/63117","3/8","FIFA ruled that as the other team involved , Corinthians , is from Brazil and so competes in <a>XXXX</a> , they were outside the scope of the July-June restriction .","a January-December season","season","[]"
"wex/20110513/18/33/63117","4/8","FIFA ruled that as the other team involved , Corinthians , is from Brazil and so competes in a January-December season , <a>XXXX</a> were outside the scope of the July-June restriction .","they","they","[]"
"wex/20110513/18/33/63117","5/8","FIFA ruled that as the other team involved , Corinthians , is from Brazil and so competes in a January-December season , they were outside <a>XXXX</a> .","the scope of the July-June restriction","scope","[]"
"wex/20110513/18/33/63117","6/8","FIFA ruled that as the other team involved , Corinthians , is from Brazil and so competes in a January-December season , they were outside <a>XXXX</a> of the July-June restriction .","the scope","scope","[]"
"wex/20110513/18/33/63117","7/8","FIFA ruled that as the other team involved , Corinthians , is from Brazil and so competes in a January-December season , they were outside the scope of <a>XXXX</a> .","the July-June restriction","restriction","[]"
"wex/20110513/18/33/63329","0/3","-LRB- <a>XXXX</a> was runner up in 1999 but at that time was in the Oceania Football Confederation -RRB- .","Australia","Australia","['/organization/sports_team', '/organization']"
"wex/20110513/18/33/63329","1/3","-LRB- Australia was runner up in 1999 but at that <a>XXXX</a> was in the Oceania Football Confederation -RRB- .","time","time","[]"
"wex/20110513/18/33/63329","2/3","-LRB- Australia was runner up in 1999 but at that time was in <a>XXXX</a> -RRB- .","the Oceania Football Confederation","Confederation","[]"
"wex/20110513/18/33/63620","0/14","This greatly hyped <a>XXXX</a> broke with traditional 16-bit era games by presenting an isometric view rather than the more usual top-down view -LRB- Kick Off -RRB- , side view -LRB- European Club Soccer -RRB- , or bird 's - eye view -LRB- Sensible Soccer -RRB- .","football title","title","[]"
"wex/20110513/18/33/63620","1/14","This greatly hyped football title broke with traditional 16-bit era games by presenting <a>XXXX</a> .","an isometric view rather than the more usual top-down view -LRB- Kick Off -RRB- , side view -LRB- European Club Soccer -RRB- , or bird 's - eye view -LRB- Sensible Soccer -RRB-","view","[]"
"wex/20110513/18/33/63620","2/14","This greatly hyped football title broke with traditional 16-bit era games by presenting <a>XXXX</a> rather than the more usual top-down view -LRB- Kick Off -RRB- , side view -LRB- European Club Soccer -RRB- , or bird 's - eye view -LRB- Sensible Soccer -RRB- .","an isometric view","view","[]"
"wex/20110513/18/33/63620","3/14","This greatly hyped football title broke with traditional 16-bit era games by presenting an isometric view rather than <a>XXXX</a> .","the more usual top-down view -LRB- Kick Off -RRB- , side view -LRB- European Club Soccer -RRB- , or bird 's - eye view -LRB- Sensible Soccer -RRB-","view","[]"
"wex/20110513/18/33/63620","4/14","This greatly hyped football title broke with traditional 16-bit era games by presenting an isometric view rather than <a>XXXX</a> , side view -LRB- European Club Soccer -RRB- , or bird 's - eye view -LRB- Sensible Soccer -RRB- .","the more usual top-down view -LRB- Kick Off -RRB-","view","[]"
"wex/20110513/18/33/63620","5/14","This greatly hyped football title broke with traditional 16-bit era games by presenting an isometric view rather than <a>XXXX</a> -LRB- Kick Off -RRB- , side view -LRB- European Club Soccer -RRB- , or bird 's - eye view -LRB- Sensible Soccer -RRB- .","the more usual top-down view","view","[]"
"wex/20110513/18/33/63620","6/14","This greatly hyped football title broke with traditional 16-bit era games by presenting an isometric view rather than the more usual top-down view -LRB- <a>XXXX</a> -RRB- , side view -LRB- European Club Soccer -RRB- , or bird 's - eye view -LRB- Sensible Soccer -RRB- .","Kick Off","Off","['/game']"
"wex/20110513/18/33/63620","7/14","This greatly hyped football title broke with traditional 16-bit era games by presenting an isometric view rather than the more usual top-down view -LRB- Kick Off -RRB- , <a>XXXX</a> , or bird 's - eye view -LRB- Sensible Soccer -RRB- .","side view -LRB- European Club Soccer -RRB-","view","[]"
"wex/20110513/18/33/63620","8/14","This greatly hyped football title broke with traditional 16-bit era games by presenting an isometric view rather than the more usual top-down view -LRB- Kick Off -RRB- , <a>XXXX</a> -LRB- European Club Soccer -RRB- , or bird 's - eye view -LRB- Sensible Soccer -RRB- .","side view","view","[]"
"wex/20110513/18/33/63620","9/14","This greatly hyped football title broke with traditional 16-bit era games by presenting an isometric view rather than the more usual top-down view -LRB- Kick Off -RRB- , side view -LRB- <a>XXXX</a> -RRB- , or bird 's - eye view -LRB- Sensible Soccer -RRB- .","European Club Soccer","Soccer","['/game']"
"wex/20110513/18/33/63620","10/14","This greatly hyped football title broke with traditional 16-bit era games by presenting an isometric view rather than the more usual top-down view -LRB- Kick Off -RRB- , side view -LRB- European Club Soccer -RRB- , or <a>XXXX</a> .","bird 's - eye view -LRB- Sensible Soccer -RRB-","view","[]"
"wex/20110513/18/33/63620","11/14","This greatly hyped football title broke with traditional 16-bit era games by presenting an isometric view rather than the more usual top-down view -LRB- Kick Off -RRB- , side view -LRB- European Club Soccer -RRB- , or <a>XXXX</a> -LRB- Sensible Soccer -RRB- .","bird 's - eye view","view","[]"
"wex/20110513/18/33/63620","12/14","This greatly hyped football title broke with traditional 16-bit era games by presenting an isometric view rather than the more usual top-down view -LRB- Kick Off -RRB- , side view -LRB- European Club Soccer -RRB- , or <a>XXXX</a> - eye view -LRB- Sensible Soccer -RRB- .","bird 's","bird","[]"
"wex/20110513/18/33/63620","13/14","This greatly hyped football title broke with traditional 16-bit era games by presenting an isometric view rather than the more usual top-down view -LRB- Kick Off -RRB- , side view -LRB- European Club Soccer -RRB- , or bird 's - eye view -LRB- <a>XXXX</a> -RRB- .","Sensible Soccer","Soccer","['/game']"
"wex/20110513/18/33/63670","0/11","There is also <a>XXXX</a> with the nations that had automatically qualified for the 2002 World Cup -LRB- France , Japan and South Korea -RRB- , in which the player tries to improve the FIFA ranking of their chosen team by participating in international friendlies .","a bonus game","game","[]"
"wex/20110513/18/33/63670","1/11","There is also a bonus game with <a>XXXX</a> that had automatically qualified for the 2002 World Cup -LRB- France , Japan and South Korea -RRB- , in which the player tries to improve the FIFA ranking of their chosen team by participating in international friendlies .","the nations","nations","[]"
"wex/20110513/18/33/63670","2/11","There is also a bonus game with the nations that had automatically qualified for the 2002 World Cup -LRB- <a>XXXX</a> -RRB- , in which the player tries to improve the FIFA ranking of their chosen team by participating in international friendlies .","France , Japan and South Korea","France","[]"
"wex/20110513/18/33/63670","3/11","There is also a bonus game with the nations that had automatically qualified for the 2002 World Cup -LRB- <a>XXXX</a> , Japan and South Korea -RRB- , in which the player tries to improve the FIFA ranking of their chosen team by participating in international friendlies .","France","France","[]"
"wex/20110513/18/33/63670","4/11","There is also a bonus game with the nations that had automatically qualified for the 2002 World Cup -LRB- France , <a>XXXX</a> and South Korea -RRB- , in which the player tries to improve the FIFA ranking of their chosen team by participating in international friendlies .","Japan","Japan","[]"
"wex/20110513/18/33/63670","5/11","There is also a bonus game with the nations that had automatically qualified for the 2002 World Cup -LRB- France , Japan and <a>XXXX</a> -RRB- , in which the player tries to improve the FIFA ranking of their chosen team by participating in international friendlies .","South Korea","Korea","['/location/country', '/location']"
"wex/20110513/18/33/63670","6/11","There is also a bonus game with the nations that had automatically qualified for the 2002 World Cup -LRB- France , Japan and South Korea -RRB- , in which <a>XXXX</a> tries to improve the FIFA ranking of their chosen team by participating in international friendlies .","the player","player","[]"
"wex/20110513/18/33/63670","7/11","There is also a bonus game with the nations that had automatically qualified for the 2002 World Cup -LRB- France , Japan and South Korea -RRB- , in which the player tries to improve <a>XXXX</a> by participating in international friendlies .","the FIFA ranking of their chosen team","ranking","[]"
"wex/20110513/18/33/63670","8/11","There is also a bonus game with the nations that had automatically qualified for the 2002 World Cup -LRB- France , Japan and South Korea -RRB- , in which the player tries to improve <a>XXXX</a> of their chosen team by participating in international friendlies .","the FIFA ranking","ranking","[]"
"wex/20110513/18/33/63670","9/11","There is also a bonus game with the nations that had automatically qualified for the 2002 World Cup -LRB- France , Japan and South Korea -RRB- , in which the player tries to improve the FIFA ranking of <a>XXXX</a> by participating in international friendlies .","their chosen team","team","[]"
"wex/20110513/18/33/63670","10/11","There is also a bonus game with the nations that had automatically qualified for the 2002 World Cup -LRB- France , Japan and South Korea -RRB- , in which the player tries to improve the FIFA ranking of their chosen team by participating in <a>XXXX</a> .","international friendlies","friendlies","[]"
"wex/20110513/18/33/636117","0/6","For <a>XXXX</a> , users can also purchase extra commentator voices in different languages from the PlayStation Store -LRB- PlayStation 3 -RRB- and Xbox Live Marketplace -LRB- Xbox 360 -RRB- .","the first time","time","[]"
"wex/20110513/18/33/636117","1/6","For the first time , <a>XXXX</a> can also purchase extra commentator voices in different languages from the PlayStation Store -LRB- PlayStation 3 -RRB- and Xbox Live Marketplace -LRB- Xbox 360 -RRB- .","users","users","[]"
"wex/20110513/18/33/636117","2/6","For the first time , users can also purchase <a>XXXX</a> in different languages from the PlayStation Store -LRB- PlayStation 3 -RRB- and Xbox Live Marketplace -LRB- Xbox 360 -RRB- .","extra commentator voices","voices","[]"
"wex/20110513/18/33/636117","3/6","For the first time , users can also purchase extra commentator voices in <a>XXXX</a> from the PlayStation Store -LRB- PlayStation 3 -RRB- and Xbox Live Marketplace -LRB- Xbox 360 -RRB- .","different languages","languages","[]"
"wex/20110513/18/33/636117","4/6","For the first time , users can also purchase extra commentator voices in different languages from <a>XXXX</a> -LRB- PlayStation 3 -RRB- and Xbox Live Marketplace -LRB- Xbox 360 -RRB- .","the PlayStation Store","Store","[]"
"wex/20110513/18/33/636117","5/6","For the first time , users can also purchase extra commentator voices in different languages from the PlayStation Store -LRB- PlayStation 3 -RRB- and <a>XXXX</a> -LRB- Xbox 360 -RRB- .","Xbox Live Marketplace","Marketplace","[]"
"wex/20110513/18/33/63718","0/23","<a>XXXX</a> qualify through the regional football confederations of Oceania -LRB- OFC -RRB- , Europe -LRB- UEFA -RRB- , North America , Central America and the Caribbean -LRB- CONCACAF -RRB- , South America -LRB- CONMEBOL -RRB- , Asia -LRB- AFC -RRB- and Africa -LRB- CAF -RRB- .","The participants","participants","[]"
"wex/20110513/18/33/63718","1/23","The participants qualify through <a>XXXX</a> of Oceania -LRB- OFC -RRB- , Europe -LRB- UEFA -RRB- , North America , Central America and the Caribbean -LRB- CONCACAF -RRB- , South America -LRB- CONMEBOL -RRB- , Asia -LRB- AFC -RRB- and Africa -LRB- CAF -RRB- .","the regional football confederations","confederations","[]"
"wex/20110513/18/33/63718","2/23","The participants qualify through the regional football confederations of <a>XXXX</a> -LRB- OFC -RRB- , Europe -LRB- UEFA -RRB- , North America , Central America and the Caribbean -LRB- CONCACAF -RRB- , South America -LRB- CONMEBOL -RRB- , Asia -LRB- AFC -RRB- and Africa -LRB- CAF -RRB- .","Oceania","Oceania","[]"
"wex/20110513/18/33/63718","3/23","The participants qualify through the regional football confederations of Oceania -LRB- <a>XXXX</a> -RRB- , Europe -LRB- UEFA -RRB- , North America , Central America and the Caribbean -LRB- CONCACAF -RRB- , South America -LRB- CONMEBOL -RRB- , Asia -LRB- AFC -RRB- and Africa -LRB- CAF -RRB- .","OFC","OFC","[]"
"wex/20110513/18/33/63718","4/23","The participants qualify through the regional football confederations of Oceania -LRB- OFC -RRB- , <a>XXXX</a> and the Caribbean -LRB- CONCACAF -RRB- , South America -LRB- CONMEBOL -RRB- , Asia -LRB- AFC -RRB- and Africa -LRB- CAF -RRB- .","Europe -LRB- UEFA -RRB- , North America , Central America","Europe","[]"
"wex/20110513/18/33/63718","5/23","The participants qualify through the regional football confederations of Oceania -LRB- OFC -RRB- , <a>XXXX</a> -LRB- UEFA -RRB- , North America , Central America and the Caribbean -LRB- CONCACAF -RRB- , South America -LRB- CONMEBOL -RRB- , Asia -LRB- AFC -RRB- and Africa -LRB- CAF -RRB- .","Europe","Europe","[]"
"wex/20110513/18/33/63718","6/23","The participants qualify through the regional football confederations of Oceania -LRB- OFC -RRB- , Europe -LRB- <a>XXXX</a> -RRB- , North America , Central America and the Caribbean -LRB- CONCACAF -RRB- , South America -LRB- CONMEBOL -RRB- , Asia -LRB- AFC -RRB- and Africa -LRB- CAF -RRB- .","UEFA","UEFA","[]"
"wex/20110513/18/33/63718","7/23","The participants qualify through the regional football confederations of Oceania -LRB- OFC -RRB- , Europe -LRB- UEFA -RRB- , <a>XXXX</a> and the Caribbean -LRB- CONCACAF -RRB- , South America -LRB- CONMEBOL -RRB- , Asia -LRB- AFC -RRB- and Africa -LRB- CAF -RRB- .","North America , Central America","America","[]"
"wex/20110513/18/33/63718","8/23","The participants qualify through the regional football confederations of Oceania -LRB- OFC -RRB- , Europe -LRB- UEFA -RRB- , <a>XXXX</a> , Central America and the Caribbean -LRB- CONCACAF -RRB- , South America -LRB- CONMEBOL -RRB- , Asia -LRB- AFC -RRB- and Africa -LRB- CAF -RRB- .","North America","America","[]"
"wex/20110513/18/33/63718","9/23","The participants qualify through the regional football confederations of Oceania -LRB- OFC -RRB- , Europe -LRB- UEFA -RRB- , North America , <a>XXXX</a> and the Caribbean -LRB- CONCACAF -RRB- , South America -LRB- CONMEBOL -RRB- , Asia -LRB- AFC -RRB- and Africa -LRB- CAF -RRB- .","Central America","America","[]"
"wex/20110513/18/33/63718","10/23","The participants qualify through the regional football confederations of Oceania -LRB- OFC -RRB- , Europe -LRB- UEFA -RRB- , North America , Central America and <a>XXXX</a> .","the Caribbean -LRB- CONCACAF -RRB- , South America -LRB- CONMEBOL -RRB- , Asia -LRB- AFC -RRB- and Africa -LRB- CAF -RRB-","Caribbean","[]"
"wex/20110513/18/33/63718","11/23","The participants qualify through the regional football confederations of Oceania -LRB- OFC -RRB- , Europe -LRB- UEFA -RRB- , North America , Central America and <a>XXXX</a> , South America -LRB- CONMEBOL -RRB- , Asia -LRB- AFC -RRB- and Africa -LRB- CAF -RRB- .","the Caribbean -LRB- CONCACAF -RRB-","Caribbean","[]"
"wex/20110513/18/33/63718","12/23","The participants qualify through the regional football confederations of Oceania -LRB- OFC -RRB- , Europe -LRB- UEFA -RRB- , North America , Central America and <a>XXXX</a> -LRB- CONCACAF -RRB- , South America -LRB- CONMEBOL -RRB- , Asia -LRB- AFC -RRB- and Africa -LRB- CAF -RRB- .","the Caribbean","Caribbean","[]"
"wex/20110513/18/33/63718","13/23","The participants qualify through the regional football confederations of Oceania -LRB- OFC -RRB- , Europe -LRB- UEFA -RRB- , North America , Central America and the Caribbean -LRB- <a>XXXX</a> -RRB- , South America -LRB- CONMEBOL -RRB- , Asia -LRB- AFC -RRB- and Africa -LRB- CAF -RRB- .","CONCACAF","CONCACAF","[]"
"wex/20110513/18/33/63718","14/23","The participants qualify through the regional football confederations of Oceania -LRB- OFC -RRB- , Europe -LRB- UEFA -RRB- , North America , Central America and the Caribbean -LRB- CONCACAF -RRB- , <a>XXXX</a> , Asia -LRB- AFC -RRB- and Africa -LRB- CAF -RRB- .","South America -LRB- CONMEBOL -RRB-","America","['/organization']"
"wex/20110513/18/33/63718","15/23","The participants qualify through the regional football confederations of Oceania -LRB- OFC -RRB- , Europe -LRB- UEFA -RRB- , North America , Central America and the Caribbean -LRB- CONCACAF -RRB- , <a>XXXX</a> -LRB- CONMEBOL -RRB- , Asia -LRB- AFC -RRB- and Africa -LRB- CAF -RRB- .","South America","America","[]"
"wex/20110513/18/33/63718","16/23","The participants qualify through the regional football confederations of Oceania -LRB- OFC -RRB- , Europe -LRB- UEFA -RRB- , North America , Central America and the Caribbean -LRB- CONCACAF -RRB- , South America -LRB- <a>XXXX</a> -RRB- , Asia -LRB- AFC -RRB- and Africa -LRB- CAF -RRB- .","CONMEBOL","CONMEBOL","[]"
"wex/20110513/18/33/63718","17/23","The participants qualify through the regional football confederations of Oceania -LRB- OFC -RRB- , Europe -LRB- UEFA -RRB- , North America , Central America and the Caribbean -LRB- CONCACAF -RRB- , South America -LRB- CONMEBOL -RRB- , <a>XXXX</a> and Africa -LRB- CAF -RRB- .","Asia -LRB- AFC -RRB-","Asia","['/organization']"
"wex/20110513/18/33/63718","18/23","The participants qualify through the regional football confederations of Oceania -LRB- OFC -RRB- , Europe -LRB- UEFA -RRB- , North America , Central America and the Caribbean -LRB- CONCACAF -RRB- , South America -LRB- CONMEBOL -RRB- , <a>XXXX</a> -LRB- AFC -RRB- and Africa -LRB- CAF -RRB- .","Asia","Asia","[]"
"wex/20110513/18/33/63718","19/23","The participants qualify through the regional football confederations of Oceania -LRB- OFC -RRB- , Europe -LRB- UEFA -RRB- , North America , Central America and the Caribbean -LRB- CONCACAF -RRB- , South America -LRB- CONMEBOL -RRB- , Asia -LRB- <a>XXXX</a> -RRB- and Africa -LRB- CAF -RRB- .","AFC","AFC","[]"
"wex/20110513/18/33/63718","20/23","The participants qualify through the regional football confederations of Oceania -LRB- OFC -RRB- , Europe -LRB- UEFA -RRB- , North America , Central America and the Caribbean -LRB- CONCACAF -RRB- , South America -LRB- CONMEBOL -RRB- , Asia -LRB- AFC -RRB- and <a>XXXX</a> .","Africa -LRB- CAF -RRB-","Africa","['/organization', '/organization/sports_league']"
"wex/20110513/18/33/63718","21/23","The participants qualify through the regional football confederations of Oceania -LRB- OFC -RRB- , Europe -LRB- UEFA -RRB- , North America , Central America and the Caribbean -LRB- CONCACAF -RRB- , South America -LRB- CONMEBOL -RRB- , Asia -LRB- AFC -RRB- and <a>XXXX</a> -LRB- CAF -RRB- .","Africa","Africa","[]"
"wex/20110513/18/33/63718","22/23","The participants qualify through the regional football confederations of Oceania -LRB- OFC -RRB- , Europe -LRB- UEFA -RRB- , North America , Central America and the Caribbean -LRB- CONCACAF -RRB- , South America -LRB- CONMEBOL -RRB- , Asia -LRB- AFC -RRB- and Africa -LRB- <a>XXXX</a> -RRB- .","CAF","CAF","[]"
"wex/20110513/18/33/64083","0/12","<a>XXXX</a> are held within the six FIFA continental zones -LRB- Africa , Asia , North and Central America and Caribbean , South America , Oceania , and Europe -RRB- , overseen by their respective confederations .","They","They","[]"
"wex/20110513/18/33/64083","1/12","They are held within <a>XXXX</a> , overseen by their respective confederations .","the six FIFA continental zones -LRB- Africa , Asia , North and Central America and Caribbean , South America , Oceania , and Europe -RRB-","zones","[]"
"wex/20110513/18/33/64083","2/12","They are held within <a>XXXX</a> -LRB- Africa , Asia , North and Central America and Caribbean , South America , Oceania , and Europe -RRB- , overseen by their respective confederations .","the six FIFA continental zones","zones","[]"
"wex/20110513/18/33/64083","3/12","They are held within the six FIFA continental zones -LRB- <a>XXXX</a> -RRB- , overseen by their respective confederations .","Africa , Asia , North and Central America and Caribbean , South America , Oceania , and Europe","America","[]"
"wex/20110513/18/33/64083","4/12","They are held within the six FIFA continental zones -LRB- <a>XXXX</a> , South America , Oceania , and Europe -RRB- , overseen by their respective confederations .","Africa , Asia , North and Central America and Caribbean","America","[]"
"wex/20110513/18/33/64083","5/12","They are held within the six FIFA continental zones -LRB- <a>XXXX</a> and Caribbean , South America , Oceania , and Europe -RRB- , overseen by their respective confederations .","Africa , Asia , North and Central America","America","[]"
"wex/20110513/18/33/64083","6/12","They are held within the six FIFA continental zones -LRB- Africa , Asia , North and Central America and <a>XXXX</a> , South America , Oceania , and Europe -RRB- , overseen by their respective confederations .","Caribbean","Caribbean","[]"
"wex/20110513/18/33/64083","7/12","They are held within the six FIFA continental zones -LRB- Africa , Asia , North and Central America and Caribbean , <a>XXXX</a> , and Europe -RRB- , overseen by their respective confederations .","South America , Oceania","America","[]"
"wex/20110513/18/33/64083","8/12","They are held within the six FIFA continental zones -LRB- Africa , Asia , North and Central America and Caribbean , <a>XXXX</a> , Oceania , and Europe -RRB- , overseen by their respective confederations .","South America","America","['/organization']"
"wex/20110513/18/33/64083","9/12","They are held within the six FIFA continental zones -LRB- Africa , Asia , North and Central America and Caribbean , South America , <a>XXXX</a> , and Europe -RRB- , overseen by their respective confederations .","Oceania","Oceania","['/organization']"
"wex/20110513/18/33/64083","10/12","They are held within the six FIFA continental zones -LRB- Africa , Asia , North and Central America and Caribbean , South America , Oceania , and <a>XXXX</a> -RRB- , overseen by their respective confederations .","Europe","Europe","['/organization', '/organization/sports_league']"
"wex/20110513/18/33/64083","11/12","They are held within the six FIFA continental zones -LRB- Africa , Asia , North and Central America and Caribbean , South America , Oceania , and Europe -RRB- , overseen by <a>XXXX</a> .","their respective confederations","confederations","[]"
"wex/20110513/18/33/640122","0/7","However , there have been <a>XXXX</a> where the hosts of multiple future tournaments were announced at the same time , as was the case for the 2018 and 2022 World Cups , which were awarded to Russia and Qatar respectively .","occasions","occasions","[]"
"wex/20110513/18/33/640122","1/7","However , there have been occasions where <a>XXXX</a> were announced at the same time , as was the case for the 2018 and 2022 World Cups , which were awarded to Russia and Qatar respectively .","the hosts of multiple future tournaments","hosts","[]"
"wex/20110513/18/33/640122","2/7","However , there have been occasions where <a>XXXX</a> of multiple future tournaments were announced at the same time , as was the case for the 2018 and 2022 World Cups , which were awarded to Russia and Qatar respectively .","the hosts","hosts","[]"
"wex/20110513/18/33/640122","3/7","However , there have been occasions where the hosts of <a>XXXX</a> were announced at the same time , as was the case for the 2018 and 2022 World Cups , which were awarded to Russia and Qatar respectively .","multiple future tournaments","tournaments","[]"
"wex/20110513/18/33/640122","4/7","However , there have been occasions where the hosts of multiple future tournaments were announced at <a>XXXX</a> , as was the case for the 2018 and 2022 World Cups , which were awarded to Russia and Qatar respectively .","the same time","time","[]"
"wex/20110513/18/33/640122","5/7","However , there have been occasions where the hosts of multiple future tournaments were announced at the same time , as was <a>XXXX</a> for the 2018 and 2022 World Cups , which were awarded to Russia and Qatar respectively .","the case","case","[]"
"wex/20110513/18/33/640122","6/7","However , there have been occasions where the hosts of multiple future tournaments were announced at the same time , as was the case for the 2018 and 2022 World Cups , which were awarded to <a>XXXX</a> respectively .","Russia and Qatar","Russia","[]"
"wex/20110513/18/33/640162","0/12","<a>XXXX</a> Franz Beckenbauer -LRB- 1966-1974 -RRB- is the only player to be named to three Finals All-Star Teams , and is also the only player to collect all three types of medals -LRB- runner - ups ' , third-place , and winners ' -RRB- .","West Germany 's","Germany","[]"
"wex/20110513/18/33/640162","1/12","West Germany 's Franz Beckenbauer -LRB- 1966-1974 -RRB- is <a>XXXX</a> , and is also the only player to collect all three types of medals -LRB- runner - ups ' , third-place , and winners ' -RRB- .","the only player to be named to three Finals All-Star Teams","player","[]"
"wex/20110513/18/33/640162","2/12","West Germany 's Franz Beckenbauer -LRB- 1966-1974 -RRB- is the only player to be named to <a>XXXX</a> , and is also the only player to collect all three types of medals -LRB- runner - ups ' , third-place , and winners ' -RRB- .","three Finals All-Star Teams","Teams","[]"
"wex/20110513/18/33/640162","3/12","West Germany 's Franz Beckenbauer -LRB- 1966-1974 -RRB- is the only player to be named to three Finals All-Star Teams , and is also <a>XXXX</a> .","the only player to collect all three types of medals -LRB- runner - ups ' , third-place , and winners ' -RRB-","player","[]"
"wex/20110513/18/33/640162","4/12","West Germany 's Franz Beckenbauer -LRB- 1966-1974 -RRB- is the only player to be named to three Finals All-Star Teams , and is also the only player to collect <a>XXXX</a> .","all three types of medals -LRB- runner - ups ' , third-place , and winners ' -RRB-","types","[]"
"wex/20110513/18/33/640162","5/12","West Germany 's Franz Beckenbauer -LRB- 1966-1974 -RRB- is the only player to be named to three Finals All-Star Teams , and is also the only player to collect <a>XXXX</a> of medals -LRB- runner - ups ' , third-place , and winners ' -RRB- .","all three types","types","[]"
"wex/20110513/18/33/640162","6/12","West Germany 's Franz Beckenbauer -LRB- 1966-1974 -RRB- is the only player to be named to three Finals All-Star Teams , and is also the only player to collect all three types of <a>XXXX</a> .","medals -LRB- runner - ups ' , third-place , and winners ' -RRB-","medals","[]"
"wex/20110513/18/33/640162","7/12","West Germany 's Franz Beckenbauer -LRB- 1966-1974 -RRB- is the only player to be named to three Finals All-Star Teams , and is also the only player to collect all three types of <a>XXXX</a> -LRB- runner - ups ' , third-place , and winners ' -RRB- .","medals","medals","[]"
"wex/20110513/18/33/640162","8/12","West Germany 's Franz Beckenbauer -LRB- 1966-1974 -RRB- is the only player to be named to three Finals All-Star Teams , and is also the only player to collect all three types of medals -LRB- runner - <a>XXXX</a> ' -RRB- .","ups ' , third-place , and winners","ups","[]"
"wex/20110513/18/33/640162","9/12","West Germany 's Franz Beckenbauer -LRB- 1966-1974 -RRB- is the only player to be named to three Finals All-Star Teams , and is also the only player to collect all three types of medals -LRB- runner - <a>XXXX</a> , third-place , and winners ' -RRB- .","ups '","ups","[]"
"wex/20110513/18/33/640162","10/12","West Germany 's Franz Beckenbauer -LRB- 1966-1974 -RRB- is the only player to be named to three Finals All-Star Teams , and is also the only player to collect all three types of medals -LRB- runner - ups ' , <a>XXXX</a> , and winners ' -RRB- .","third-place","third-place","[]"
"wex/20110513/18/33/640162","11/12","West Germany 's Franz Beckenbauer -LRB- 1966-1974 -RRB- is the only player to be named to three Finals All-Star Teams , and is also the only player to collect all three types of medals -LRB- runner - ups ' , third-place , and <a>XXXX</a> ' -RRB- .","winners","winners","[]"
"wex/20110513/18/33/640172","0/2","<a>XXXX</a> have played each other only once in the World Cup , in the 2002 final .","The two teams","teams","[]"
"wex/20110513/18/33/640172","1/2","The two teams have played each other only once in <a>XXXX</a> , in the 2002 final .","the World Cup","Cup","[]"
"wex/20110513/18/33/64240","0/4","<a>XXXX</a> was the first nation to win the award after receiving no yellow or red cards in the 1970 FIFA World Cup held in Mexico .","Peru","Peru","['/organization/sports_team', '/organization']"
"wex/20110513/18/33/64240","1/4","Peru was the first nation to win <a>XXXX</a> after receiving no yellow or red cards in the 1970 FIFA World Cup held in Mexico .","the award","award","[]"
"wex/20110513/18/33/64240","2/4","Peru was the first nation to win the award after receiving <a>XXXX</a> in the 1970 FIFA World Cup held in Mexico .","no yellow or red cards","cards","[]"
"wex/20110513/18/33/64240","3/4","Peru was the first nation to win the award after receiving no yellow or red cards in the 1970 FIFA World Cup held in <a>XXXX</a> .","Mexico","Mexico","[]"
"wex/20110513/18/33/64415","0/5","<a>XXXX</a> met in Barcelona , Spain on May 18 , 1929 to ratify the decision , and Uruguay was chosen without a vote .","The FIFA Congress","Congress","[]"
"wex/20110513/18/33/64415","1/5","The FIFA Congress met in <a>XXXX</a> on May 18 , 1929 to ratify the decision , and Uruguay was chosen without a vote .","Barcelona , Spain","Spain","[]"
"wex/20110513/18/33/64415","2/5","The FIFA Congress met in Barcelona , Spain on May 18 , 1929 to ratify <a>XXXX</a> , and Uruguay was chosen without a vote .","the decision","decision","[]"
